wavelength,fac_1,fac_2,fac_3,fac_4,fac_5,fac_6,fac_7,fac_8,fac_9,fac_10
606.885,8.03,8.14,7.99,9.23,7.21,8.51,4.72,10.4,7.69,7.04
607.222,8.04,8.19,8.02,9.24,7.24,8.55,4.72,10.42,7.7,7.05
607.558,8.01,8.19,8.02,9.26,7.22,8.51,4.74,10.44,7.66,7.02
607.895,8.04,8.2,8.02,9.25,7.24,8.51,4.78,10.45,7.64,7.03
608.231,8.03,8.2,7.99,9.27,7.24,8.51,4.75,10.48,7.66,7
608.567,8.03,8.19,8.01,9.28,7.25,8.52,4.78,10.52,7.65,7
608.904,8,8.2,7.99,9.26,7.24,8.47,4.76,10.52,7.61,6.99
609.24,7.96,8.22,7.97,9.28,7.22,8.52,4.75,10.5,7.63,6.98
609.576,7.94,8.22,7.94,9.26,7.21,8.51,4.75,10.49,7.62,6.94
609.912,7.93,8.18,7.9,9.24,7.19,8.5,4.69,10.5,7.61,6.9
610.248,7.87,8.1,7.84,9.18,7.15,8.42,4.63,10.5,7.53,6.84
610.585,7.84,8.05,7.83,9.1,7.13,8.39,4.59,10.47,7.54,6.82
610.921,7.77,7.95,7.78,9.09,7.04,8.31,4.55,10.41,7.5,6.77
611.257,7.69,7.89,7.71,9.03,6.98,8.29,4.47,10.34,7.46,6.72
611.593,7.59,7.78,7.64,8.94,6.85,8.21,4.3,10.24,7.37,6.61
611.929,7.52,7.7,7.56,8.84,6.76,8.12,4.19,10.15,7.25,6.53
612.264,7.36,7.55,7.42,8.72,6.64,7.97,4.02,10,7.09,6.39
612.6,7.23,7.4,7.33,8.56,6.51,7.89,3.91,9.87,6.99,6.26
612.936,7.11,7.28,7.19,8.4,6.41,7.73,3.77,9.76,6.81,6.11
613.272,6.99,7.12,7.09,8.28,6.25,7.55,3.59,9.63,6.64,5.99
613.608,6.91,7.02,6.99,8.16,6.11,7.42,3.51,9.49,6.53,5.91
613.943,6.83,6.92,6.95,8.07,6.01,7.33,3.41,9.38,6.43,5.81
614.279,6.66,6.77,6.83,7.96,5.86,7.23,3.22,9.25,6.29,5.65
614.614,6.59,6.66,6.7,7.85,5.73,7.12,3.11,9.13,6.16,5.51
614.95,6.51,6.6,6.64,7.79,5.66,7.05,3.04,9.08,6.05,5.45
615.285,6.45,6.56,6.58,7.76,5.66,7,2.99,9.02,6.01,5.36
615.621,6.35,6.45,6.52,7.66,5.54,6.96,2.96,8.97,5.95,5.31
615.956,6.41,6.49,6.51,7.69,5.52,7,3.02,8.98,5.99,5.29
616.292,6.48,6.56,6.55,7.78,5.59,7.05,3.08,9.02,6.02,5.37
616.627,6.52,6.57,6.54,7.81,5.6,7.09,3.1,9.06,6.05,5.41
616.962,6.58,6.66,6.62,7.9,5.69,7.2,3.17,9.11,6.15,5.43
617.297,6.57,6.69,6.7,7.94,5.75,7.26,3.19,9.15,6.19,5.46
617.632,6.65,6.8,6.72,8.01,5.81,7.35,3.29,9.24,6.24,5.54
617.968,6.75,6.87,6.76,8.06,5.84,7.42,3.39,9.28,6.3,5.61
618.303,6.78,6.97,6.82,8.07,5.94,7.48,3.47,9.36,6.34,5.72
618.638,6.87,7.05,6.86,8.09,6.02,7.51,3.49,9.41,6.4,5.75
618.973,6.99,7.14,6.91,8.16,6.06,7.58,3.57,9.51,6.46,5.9
619.308,7.05,7.24,6.99,8.29,6.21,7.65,3.64,9.58,6.53,5.98
619.643,7.09,7.32,7.06,8.31,6.3,7.71,3.67,9.61,6.59,6.08
619.977,7.12,7.36,7.14,8.38,6.33,7.74,3.71,9.64,6.71,6.13
620.312,7.18,7.41,7.22,8.48,6.41,7.82,3.8,9.69,6.8,6.2
620.647,7.23,7.51,7.27,8.56,6.45,7.88,3.89,9.76,6.89,6.24
620.982,7.35,7.61,7.34,8.69,6.53,7.97,3.99,9.86,6.96,6.33
621.316,7.36,7.6,7.39,8.69,6.53,7.97,4,9.88,7.02,6.35
621.651,7.42,7.69,7.47,8.77,6.59,7.98,4.1,9.98,7.08,6.48
621.986,7.43,7.7,7.51,8.86,6.62,8.06,4.08,9.99,7.16,6.5
622.32,7.52,7.8,7.55,8.95,6.7,8.14,4.21,10.06,7.27,6.59
622.655,7.51,7.79,7.59,8.93,6.7,8.2,4.23,10.11,7.32,6.54
622.989,7.59,7.84,7.59,8.94,6.69,8.25,4.25,10.14,7.33,6.55
623.324,7.6,7.78,7.59,8.98,6.62,8.18,4.22,10.16,7.32,6.49
623.658,7.56,7.71,7.51,8.92,6.58,8.14,4.2,10.17,7.28,6.44
623.992,7.54,7.75,7.54,8.93,6.55,8.15,4.16,10.15,7.29,6.45
624.326,7.58,7.76,7.57,8.94,6.57,8.21,4.18,10.18,7.28,6.48
624.661,7.52,7.72,7.48,8.88,6.48,8.13,4.11,10.15,7.28,6.48
624.995,7.47,7.74,7.45,8.86,6.43,8.09,4.08,10.1,7.25,6.47
625.329,7.42,7.71,7.46,8.85,6.37,8.16,4.08,10.11,7.27,6.42
625.663,7.43,7.62,7.45,8.79,6.33,8.1,4.09,10.1,7.27,6.42
625.997,7.34,7.51,7.44,8.73,6.26,8.05,4.03,10.08,7.2,6.42
626.331,7.34,7.54,7.48,8.74,6.29,7.98,4.05,10.1,7.21,6.46
626.665,7.3,7.57,7.52,8.77,6.32,7.95,4.05,10.12,7.27,6.47
626.999,7.3,7.66,7.57,8.76,6.43,8,4.1,10.18,7.3,6.53
627.333,7.32,7.73,7.57,8.72,6.48,8.05,4.11,10.13,7.29,6.56
627.667,7.33,7.71,7.56,8.75,6.48,8.01,4.1,10.18,7.28,6.63
628.001,7.34,7.66,7.52,8.68,6.42,7.96,4.05,10.12,7.31,6.68
628.334,7.44,7.64,7.61,8.71,6.42,8.05,4.08,10.11,7.33,6.7
628.668,7.53,7.67,7.71,8.79,6.54,8.12,4.17,10.22,7.43,6.75
629.002,7.51,7.58,7.64,8.75,6.57,8.05,4.14,10.15,7.39,6.72
629.335,7.5,7.66,7.61,8.78,6.59,8.03,4.15,10.17,7.39,6.78
629.669,7.58,7.68,7.64,8.77,6.58,8,4.14,10.17,7.47,6.65
630.002,7.62,7.67,7.61,8.84,6.64,8.03,4.16,10.16,7.49,6.7
630.336,7.66,7.63,7.63,8.89,6.62,8.05,4.16,10.2,7.49,6.73
630.669,7.64,7.53,7.55,8.85,6.45,7.97,4.1,10.12,7.45,6.65
631.003,7.62,7.47,7.53,8.86,6.45,7.96,4.08,10.17,7.42,6.59
631.336,7.56,7.45,7.48,8.76,6.41,7.97,4.08,10.11,7.33,6.51
631.669,7.5,7.42,7.44,8.77,6.38,7.89,4.06,10.08,7.24,6.4
632.003,7.4,7.41,7.32,8.66,6.4,7.77,4.04,10.05,7.23,6.28
632.336,7.32,7.26,7.19,8.6,6.32,7.68,3.9,9.86,7.11,6.23
632.669,7.3,7.3,7.19,8.58,6.34,7.69,3.83,9.87,7.13,6.25
633.002,7.35,7.26,7.19,8.56,6.37,7.69,3.8,9.78,7.11,6.18
633.335,7.21,7.19,7.18,8.59,6.43,7.7,3.77,9.66,7.02,6.29
633.668,7.16,7.12,7.17,8.5,6.3,7.66,3.69,9.57,6.93,6.26
634.001,7.1,7.05,7.04,8.38,6.19,7.58,3.65,9.51,6.81,6.17
634.334,7.11,7.06,7.05,8.39,6.25,7.68,3.62,9.5,6.83,6.2
634.667,7.09,6.97,6.98,8.38,6.14,7.53,3.54,9.4,6.74,6.2
635,7.17,7,6.94,8.36,6.15,7.44,3.51,9.41,6.76,6.26
635.333,7.18,7.01,6.91,8.29,6.19,7.39,3.5,9.42,6.76,6.34
635.665,7.16,7.01,7.02,8.42,6.12,7.39,3.46,9.4,6.64,6.41
635.998,7.18,6.98,6.95,8.39,6.1,7.37,3.42,9.43,6.6,6.38
636.331,7.28,6.98,7.05,8.43,6.07,7.38,3.5,9.48,6.59,6.39
636.663,7.24,6.99,7.12,8.51,6.04,7.42,3.55,9.65,6.58,6.39
636.996,7.32,6.96,7.03,8.47,5.93,7.44,3.57,9.75,6.5,6.37
637.328,7.27,6.95,7.04,8.43,5.81,7.47,3.62,9.75,6.49,6.31
637.661,7.35,6.99,7.12,8.49,5.89,7.58,3.64,9.77,6.55,6.37
637.993,7.51,7.11,7.18,8.59,5.96,7.6,3.81,9.88,6.65,6.49
638.326,7.65,7.29,7.44,8.84,6.13,7.8,4.03,10.09,6.88,6.6
638.658,7.63,7.27,7.57,9.01,6.14,7.85,4.08,10.09,6.9,6.6
638.99,7.61,7.24,7.5,8.96,5.97,7.9,3.92,10.1,6.74,6.52
639.323,7.78,7.29,7.5,8.95,6.05,8.02,3.97,10.24,6.89,6.63
639.655,7.78,7.48,7.59,8.98,6.13,8.13,4,10.33,6.96,6.74
639.987,7.83,7.62,7.55,8.96,6.25,8.15,3.98,10.3,6.98,6.79
640.319,7.81,7.66,7.54,8.97,6.27,8.1,3.92,10.26,6.96,6.82
640.651,7.84,7.79,7.61,9.1,6.31,8.2,3.92,10.12,7.02,6.81
640.983,7.86,7.87,7.56,9.18,6.43,8.26,3.96,10.14,7.02,6.82
641.315,7.77,7.89,7.64,9.2,6.46,8.22,4,10.12,7.06,6.83
641.647,7.61,7.89,7.68,9.13,6.6,8.33,4.02,10.26,7.01,6.86
641.979,7.46,7.71,7.62,8.95,6.51,8.27,3.86,10.16,6.91,6.77
642.311,7.45,7.72,7.7,8.94,6.52,8.33,3.89,10.23,6.99,6.69
642.643,7.55,7.85,7.89,9.19,6.78,8.51,4.2,10.31,7.27,6.8
642.975,7.45,7.85,7.78,9.02,6.75,8.46,4.22,10.21,7.2,6.8
643.306,7.51,7.88,7.82,9.11,6.63,8.45,4.34,10.27,7.24,6.85
643.638,7.4,7.82,7.84,9.18,6.5,8.46,4.32,10.31,7.08,6.78
643.97,7.4,7.8,7.81,9.1,6.41,8.46,4.3,10.39,7.03,6.75
644.301,7.39,7.85,7.85,9.03,6.44,8.33,4.26,10.73,6.99,6.84
644.633,7.38,7.77,7.9,9.01,6.45,8.31,4.24,10.78,7.06,6.84
644.964,7.5,7.76,7.79,9,6.36,8.36,4.21,10.79,6.93,6.83
645.296,7.45,7.63,7.67,9.02,5.93,8.06,3.92,10.44,6.82,6.71
645.627,7.45,7.74,7.48,9.06,5.98,8.07,3.85,10.38,6.66,6.66
645.959,7.55,7.72,7.4,9.15,6.01,8.05,3.76,10.32,6.58,6.66
646.29,7.53,7.64,7.21,9.07,5.91,7.9,3.57,10.24,6.4,6.56
646.621,7.63,7.71,7.39,9.38,6,8,3.6,10.45,6.43,6.57
646.952,7.68,7.59,7.51,9.32,6.14,7.92,3.53,10.49,6.26,6.48
647.284,7.72,7.8,7.57,9.32,6.33,8.02,3.6,10.52,6.44,6.63
647.615,7.86,7.76,7.57,9.32,6.4,8.04,3.7,10.31,6.59,6.63
647.946,7.87,7.73,7.51,9.27,6.35,8.09,3.71,10.13,6.66,6.68
648.277,7.93,7.8,7.64,9.45,6.42,8.02,3.66,10.16,6.62,6.74
648.608,7.89,7.86,7.75,9.43,6.59,8.02,3.78,10.24,6.91,6.86
648.939,8.04,7.95,7.76,9.39,6.79,8.11,3.97,10.37,7.09,6.88
649.27,8.05,7.97,7.82,9.15,6.73,8.14,4.07,10.36,7.17,6.92
649.601,7.92,8.08,7.7,9.1,6.85,8.21,4.25,10.39,7.24,7.15
649.931,7.95,8.24,7.93,9.07,7.07,8.2,4.28,10.57,7.44,7.38
650.262,7.86,8.07,7.83,8.93,6.92,8.18,4.17,10.37,7.41,7.23
650.593,7.66,7.74,7.56,8.8,6.74,8.07,3.84,10.15,7.3,7.04
650.924,7.63,7.28,7.33,8.68,6.38,7.93,3.58,9.97,7.05,6.7
651.254,7.47,7.32,7.27,8.81,6.35,7.83,3.59,10.12,6.95,6.63
651.585,7.42,7.39,7.3,8.88,6.33,7.97,3.67,10.01,7,6.55
651.915,7.37,7.45,7.18,8.81,6.31,8.09,3.67,9.94,6.91,6.44
652.246,7.27,7.35,7.1,8.77,6.28,8.11,3.62,10.08,6.8,6.39
652.576,7.25,7.39,7.1,8.86,6.19,8.2,3.47,10.22,6.63,6.33
652.907,7.22,7.26,6.93,8.91,6.01,7.99,3.32,10.13,6.5,6.29
653.237,7.26,7.19,7.02,8.81,5.91,7.9,3.25,10.24,6.39,6.11
653.568,7.26,7.02,6.84,8.88,5.63,7.9,3.25,10.01,6.37,5.92
653.898,7.28,7.11,6.81,8.91,5.64,7.84,3.19,10.08,6.34,6.02
654.228,7.4,7.39,7.06,9.1,5.7,7.97,3.48,10.3,6.56,6.15
654.558,7.45,7.62,7.18,9.43,5.8,8.08,3.66,10.45,6.76,6.28
654.888,7.53,7.64,7.3,9.31,5.79,8.14,3.48,10.36,6.77,6.26
655.219,7.58,7.61,7.41,9.33,5.94,8.07,3.6,10.36,6.85,6.28
655.549,7.85,7.74,7.62,9.4,6.21,8.25,3.91,10.6,7.2,6.54
655.879,7.96,7.87,7.88,9.43,6.37,8.32,4.16,10.57,7.41,6.76
656.209,7.98,7.97,8,9.47,6.65,8.49,4.44,10.66,7.61,6.9
656.539,8.05,8.09,8.15,9.51,6.87,8.63,4.64,10.79,7.78,6.96
656.868,8.14,8.17,8.23,9.52,6.94,8.66,4.76,10.79,7.86,7.07
657.198,8.16,8.24,8.29,9.5,7.07,8.7,4.83,10.85,7.89,7.14
657.528,8.16,8.28,8.32,9.52,7.14,8.71,4.87,10.87,7.93,7.15
657.858,8.18,8.32,8.32,9.51,7.19,8.73,4.89,10.85,7.96,7.16
658.188,8.22,8.37,8.34,9.5,7.25,8.75,4.93,10.88,7.99,7.17
658.517,8.26,8.41,8.35,9.5,7.31,8.78,4.97,10.9,8.02,7.2
658.847,8.28,8.44,8.35,9.51,7.34,8.79,4.97,10.93,8.03,7.21
659.176,8.3,8.48,8.37,9.51,7.38,8.81,4.98,10.93,8.06,7.22
659.506,8.32,8.51,8.37,9.51,7.43,8.83,4.99,10.95,8.07,7.23
659.835,8.35,8.55,8.37,9.51,7.47,8.84,5,10.97,8.1,7.24
660.165,8.37,8.6,8.38,9.5,7.51,8.86,5.01,11,8.11,7.26
660.494,8.37,8.62,8.36,9.49,7.56,8.87,5,11.01,8.12,7.24
660.824,8.39,8.64,8.35,9.47,7.59,8.87,4.99,11.03,8.12,7.23
661.153,8.42,8.66,8.34,9.44,7.62,8.88,4.99,11.04,8.14,7.23
661.482,8.44,8.67,8.33,9.43,7.67,8.89,4.99,11.06,8.16,7.24
661.811,8.46,8.66,8.33,9.41,7.67,8.88,4.98,11.08,8.16,7.24
662.14,8.44,8.66,8.31,9.41,7.68,8.88,4.96,11.08,8.16,7.23
662.47,8.44,8.65,8.3,9.37,7.7,8.87,4.97,11.07,8.16,7.21
662.799,8.41,8.64,8.26,9.33,7.67,8.85,4.94,11.06,8.13,7.18
663.128,8.41,8.63,8.22,9.32,7.68,8.85,4.92,11.06,8.12,7.16
663.457,8.43,8.6,8.2,9.29,7.67,8.82,4.89,11.01,8.1,7.16
663.786,8.43,8.54,8.16,9.33,7.64,8.79,4.87,10.98,8.13,7.16
664.114,8.45,8.49,8.15,9.31,7.57,8.74,4.82,10.93,8.08,7.18
664.443,8.41,8.49,8.11,9.37,7.52,8.72,4.85,10.88,8.08,7.19
664.772,8.34,8.46,8.11,9.42,7.43,8.71,4.8,10.88,8,7.2
665.101,8.29,8.38,8.07,9.42,7.26,8.66,4.73,10.8,7.92,7.13
665.43,8.15,8.28,8,9.41,7.21,8.62,4.69,10.7,7.82,7.09
665.758,8.21,8.21,7.95,9.44,7.06,8.54,4.6,10.71,7.76,7.05
666.087,8.25,8.21,7.91,9.56,6.93,8.59,4.48,10.76,7.77,7.13
666.415,8.23,8.01,7.83,9.54,6.75,8.49,4.33,10.73,7.64,7.09
666.744,8.11,7.88,7.85,9.56,6.51,8.27,4.23,10.65,7.41,7.03
667.072,7.83,7.62,7.7,9.55,6.27,8.07,4.01,10.58,7.18,6.86
667.401,7.54,7.46,7.39,9.16,5.96,7.8,3.74,10.37,6.66,6.64
667.729,7.18,7.39,7.27,9.12,5.68,7.75,3.59,10.4,6.52,6.3
668.058,7.32,7.24,7.37,9.21,5.57,7.62,3.28,10.47,6.39,6.2
668.386,7.25,6.94,7.16,9.08,5.31,7.45,3.23,10.17,6.34,6
668.714,7.33,7.19,6.95,9.12,5.35,7.45,3.12,10.57,6.44,5.82
669.042,7.29,7.28,6.92,9.12,5.29,7.46,3.19,10.62,6.75,6.01
669.371,7.14,7.26,6.87,9.2,5.23,7.48,3.17,10.59,6.73,6.05
669.699,7.07,7.28,6.79,8.92,5.24,7.28,3.2,10.58,6.66,5.81
670.027,7.23,7.62,6.8,9.3,5.35,7.38,3.08,10.68,6.86,5.87
670.355,7.29,7.43,6.5,9.13,5.36,7.49,2.99,10.68,7.24,5.65
670.683,7.26,7.5,6.53,8.99,5.25,7.4,2.93,10.77,7.23,5.45
671.011,7.24,7.32,6.77,9.09,5.31,7.24,2.88,10.74,7.05,5.42
671.339,7.44,7.32,6.77,9.1,5.29,7.33,2.81,10.55,7.1,5.52
671.666,7.15,7.16,6.63,8.94,5.16,7.45,2.74,10.36,6.77,5.3
671.994,7.21,7.31,6.66,8.95,5.31,7.51,2.85,10.31,6.85,5.26
672.322,6.97,7.14,6.66,8.92,5.16,7.44,2.81,9.95,6.53,5.47
672.65,6.99,7.17,6.44,8.77,5,7.31,2.3,9.68,6.12,5.13
672.977,6.96,7.02,6.41,8.58,4.89,7.09,2.15,9.35,6.15,5.05
673.305,7.08,6.97,6.53,8.69,4.9,7.11,2.23,9.29,6.15,5.19
673.633,6.81,6.77,6.57,8.32,5,7.07,2.31,9.21,5.94,5.1
673.96,6.87,6.8,6.71,8.35,4.99,7.18,2.5,9.24,5.86,5.28
674.288,7.15,6.89,6.61,8.42,5,7.22,2.55,9.11,6.01,5.45
674.615,7.26,7.04,6.52,8.47,4.96,7.23,2.6,9.14,6.34,5.39
674.943,7.2,7.04,6.64,8.45,4.89,7.25,2.76,9.34,6.22,5.46
675.27,7.28,7.21,6.85,8.58,5.12,7.38,2.97,9.56,6.42,5.81
675.597,7.1,7.09,6.7,8.39,4.96,7.25,2.8,9.47,6.39,5.78
675.924,7.12,7.26,6.72,8.43,4.97,7.32,2.91,9.46,6.52,5.85
676.252,7.11,7.28,6.81,8.47,5.13,7.41,3.3,9.74,6.67,6.15
676.579,7.12,7.35,6.64,8.32,5.21,7.34,3.38,9.85,6.59,6.27
676.906,7.05,7.36,6.52,8.35,5.32,7.42,3.44,9.93,6.64,6.35
677.233,7.47,7.5,6.57,8.4,5.5,7.49,3.5,9.99,6.87,6.43
677.56,7.17,7.86,6.65,8.39,5.6,7.27,3.49,9.97,6.88,6.51
677.887,6.94,7.85,6.62,8.31,5.48,7.28,3.49,10.02,6.75,6.28
678.214,7.05,7.94,6.55,8.32,5.58,7.58,3.64,10.02,6.74,6.44
678.541,6.91,7.89,6.47,8.27,5.66,7.28,3.56,9.76,6.88,6.4
678.868,6.63,7.66,6.2,7.99,5.37,7.04,3.26,9.58,6.83,6.18
679.195,6.83,7.89,6.43,8.03,5.7,7.32,3.46,9.85,6.86,6.39
679.521,6.87,7.9,6.58,8.01,5.87,7.43,3.52,9.88,6.89,6.31
679.848,7.06,8.02,6.66,8.13,5.95,7.57,3.63,9.88,7.14,6.11
680.175,7.18,8.04,6.7,8.36,6.14,7.8,3.78,10.08,7.15,5.98
680.501,7.23,8.13,6.84,8.44,6.27,7.8,3.82,10.05,7.23,6.14
680.828,7.05,8.18,6.81,8.58,6.25,7.93,3.92,10.17,7.33,6.15
681.154,7.17,7.78,6.66,8.51,6.21,7.89,3.74,10.1,7.05,5.94
681.481,7.1,7.57,6.67,8.37,6.15,7.91,3.65,10.11,7.01,5.95
681.807,7.09,7.53,6.8,8.38,6.02,7.6,3.56,10.18,6.94,5.8
682.134,7.13,7.49,6.92,8.31,6.01,7.83,3.69,10.35,6.88,5.73
682.46,7.41,7.46,7.13,8.55,6.22,7.95,3.93,10.45,6.87,5.76
682.787,7.28,7.22,6.83,8.51,6.04,7.81,3.69,10.21,6.66,5.62
683.113,7.47,7.26,6.74,8.65,6.11,7.69,3.58,10.26,6.72,5.64
683.439,7.34,7.22,6.74,8.49,6.01,7.52,3.34,10.12,6.38,5.52
683.765,7.35,7.27,6.83,8.42,5.93,7.68,3.26,9.96,6.61,5.5
684.091,7.25,7.2,6.77,8.4,5.74,7.56,3.18,9.79,6.38,5.19
684.417,7.06,7.05,6.7,8.2,5.44,7.4,2.99,9.71,6.19,5.04
684.743,7.16,7.12,6.88,8.27,5.36,7.54,3.07,9.76,6.44,5.15
685.069,7.19,6.96,6.71,8.41,5.34,7.39,2.98,9.64,6.27,5.24
685.395,7.02,6.72,6.6,8.44,5.34,7.45,2.83,9.54,6.21,5.22
685.721,7.01,6.67,6.51,8.48,5.2,7.35,2.65,9.51,6.06,5.32
686.047,6.85,6.81,6.19,8.32,5.02,7.17,2.55,9.36,6.03,5.3
686.373,6.92,7,6.44,8.43,5.12,7.26,2.81,9.6,6.13,5.37
686.699,6.7,6.96,6.47,8.37,5.16,7.31,2.91,9.68,6.11,5.44
687.024,6.67,6.99,6.5,8.36,5.15,7.42,2.94,9.79,6.27,5.6
687.35,6.56,6.96,6.49,8.31,5.18,7.3,2.92,9.79,6.21,5.72
687.676,6.58,6.89,6.53,8.18,5.02,7.3,2.98,9.98,6.23,5.91
688.001,6.71,6.94,6.59,8.24,5.16,7.32,3.09,9.9,6.25,6.11
688.327,6.68,7.05,6.52,8.31,5.38,7.31,3.16,10.04,6.27,6.13
688.652,6.86,7.26,6.73,8.29,5.46,7.4,3.3,10.14,6.43,6.14
688.978,6.9,7.51,6.96,8.28,5.6,7.45,3.48,10.22,6.55,6.31
689.303,7.01,7.57,7,8.41,5.87,7.58,3.55,10.28,6.82,6.24
689.629,7.02,7.52,7.09,8.39,5.96,7.64,3.54,10.22,6.76,6.12
689.954,6.97,7.33,6.99,8.39,5.89,7.62,3.34,10.04,6.72,6.02
690.279,7.01,7.29,7.02,8.26,5.75,7.58,3.32,10,6.59,5.99
690.604,6.94,7.17,6.99,8.27,5.66,7.45,3.27,9.86,6.46,5.83
690.93,6.92,7.2,7,8.36,5.69,7.29,3.21,9.89,6.37,5.66
691.255,6.92,7.14,7.03,8.55,5.87,7.4,3.3,9.7,6.47,5.6
691.58,6.95,7.13,7.06,8.58,5.91,7.42,3.31,9.76,6.43,5.52
691.905,7.09,7.04,7.02,8.46,5.79,7.38,3.25,9.66,6.35,5.41
692.23,7.06,7.03,6.82,8.5,5.77,7.44,3.24,9.62,6.28,5.41
692.555,7.26,6.99,6.62,8.63,5.8,7.63,3.26,9.74,6.33,5.38
692.88,7.22,6.85,6.5,8.47,5.51,7.45,3.21,9.55,6.06,5.35
693.204,7.36,6.94,6.64,8.69,5.58,7.57,3.28,9.82,6.3,5.55
693.529,7.35,6.97,6.61,8.73,5.57,7.53,3.42,9.93,6.31,5.6
693.854,7.53,7.08,6.67,8.94,5.77,7.62,3.5,10.02,6.47,5.62
694.179,7.64,7.12,6.8,9.02,5.99,7.71,3.48,10.03,6.61,5.67
694.503,7.67,7.29,6.92,9.01,6.1,7.95,3.73,10.06,6.68,5.78
694.828,7.59,7.41,6.82,8.77,6.13,7.99,3.61,10.2,6.65,5.85
695.153,7.49,7.39,6.92,8.85,6.24,7.94,3.79,10.33,6.76,5.92
695.477,7.37,7.49,7.13,8.9,6.19,7.93,3.75,10.21,6.76,5.99
695.802,7.41,7.69,7.37,8.91,6.37,7.97,3.81,10.42,6.95,6.27
696.126,7.24,7.45,7.43,8.8,6.32,7.77,3.67,10.23,6.83,6.14
696.451,7.36,7.72,7.47,9.03,6.43,8.02,3.72,10.53,7.05,6.3
696.775,7.31,7.71,7.42,8.83,6.3,7.91,3.69,10.38,6.89,6.22
697.099,7.55,8,7.67,8.88,6.41,8.16,3.78,10.41,7.04,6.43
697.423,7.47,7.94,7.67,8.72,6.43,8.16,3.78,10.44,7.02,6.32
697.748,7.46,8.09,7.54,8.72,6.46,8.24,3.94,10.65,7.09,6.51
698.072,7.48,7.94,7.44,8.7,6.34,8.28,3.96,10.71,7.07,6.57
698.396,7.46,7.85,7.43,8.69,6.17,8.07,3.83,10.66,6.97,6.46
698.72,7.43,7.95,7.24,8.65,6.17,8.19,3.68,10.46,6.88,6.36
699.044,7.37,7.89,7.09,8.6,6.11,8.2,3.79,10.61,6.87,6.4
699.368,7.17,7.59,6.94,8.45,5.87,8.05,3.65,10.44,6.69,6.01
699.692,7.22,7.74,6.93,8.46,5.82,8.01,3.69,10.35,6.69,6.03
700.016,7.09,7.53,7.04,8.26,5.86,7.86,3.73,10.11,6.63,5.95
700.34,7.03,7.56,7.08,8.36,5.98,8,3.91,10.17,6.68,5.97
700.664,6.74,7.44,6.76,8.25,5.86,7.79,3.77,10.17,6.46,5.74
700.987,6.46,7.4,6.58,8.15,5.62,7.69,3.77,9.98,6.35,5.81